1990-01-01,5716.36362
1991-01-01,5614.2469
1992-01-01,5442.68781
1993-01-01,5346.86175
1994-01-01,5327.97319
1995-01-01,5381.35945
1996-01-01,5494.5187
1997-01-01,5398.601879999999
1998-01-01,5360.34634
1999-01-01,5255.72545
2000-01-01,5270.84703
2001-01-01,5324.65898
2002-01-01,5278.88827
2003-01-01,5366.913689999999
2004-01-01,5375.39509
2005-01-01,5345.21417
